reviewId:ID(Review),ProductName,CustomerName,Rating,ReviewText,ReviewDate,CategoryName,labels:LABEL
3045,Arlo Smart Camera Ultra,Green-CastroOnline Marketplace Seller,4.5,"This Smart Camera works really well and has easy installation. Overall, I am very happy with it.",2024-08-23,Smart Camera,Review
4149,Philips Hue Air Purifier Plus,"Carter, Weber and JenkinsFacility Management Company",3.1,"This Air Purifier is okay for the price. It has modern design, but I noticed some issues with motion detection accuracy.",2024-08-23,Air Purifier,Review
285,TP-Link Kasa Smart Speaker Pro,Cruz-BlairRetail Company,1.8,"I would not recommend this Smart Speaker. It has higher-than-expected power usage, and I was disappointed.",2024-08-23,Smart Speaker,Review
2021,TP-Link Kasa Smart Plug Plus,"Bird, Hardin and RodriguezTechnology Startup",1.9,The issue with setup process is very frustrating. It is not worth the price.,2024-08-23,Smart Plug,Review
2298,Apple Home Smart Doorbell Essential,Jones-WilliamsIT Services Company,1.0,"After reading several reviews, I chose this one. This Smart Doorbellhas serious issues.It did not work properly during when I am away from home.The only positive thing I can say is that the design looks nice.",2024-08-23,Smart Doorbell,Review
2739,Honeywell Home Streaming Device Premium,"Williams, Evans and BrennanTechnology Startup",2.7,"After purchasing it, This Streaming Devicehas poor build quality.The main issue is its confusing setup process.",2024-08-23,Streaming Device,Review
2623,LG Electronics Home Hub Ultra,James GroupSmall Business,2.5,The issue with setup process is very frustrating. It is not worth the price.,2024-08-22,Home Hub,Review
3433,TP-Link Kasa Smart Plug Plus,Wright IncIT Services Company,3.6,"This product has both pros and cons. It has stable Wi-Fi connection, but also has limited smart features.",2024-08-22,Smart Plug,Review
52,Samsung SmartThings Air Purifier Indoor,Morrison-KellySecurity Service Provider,1.6,"I would not recommend this Air Purifier. It has unclear video quality, and I was disappointed.",2024-08-22,Air Purifier,Review
1116,Honeywell Home Smart Plug Essential,"Warner, Horton and RobertsIT Services Company",4.8,"I have to say, This Smart Plugis a solid choice for everyday use.The best part is that it is especially useful for rental properties.It is one of the best products in its price range.It is a little expensive, but the quality is good.",2024-08-22,Smart Plug,Review
1292,GE Appliances Smart Display Max,Smith GroupOnline Marketplace Seller,2.4,"In my opinion, This product GE Appliances Smart Display Maxhas been frustrating to use.Within a week of use, it started having hardware issues.I have already requested a return.",2024-08-22,Smart Display,Review
1513,Google Nest Smart Display Max,"Hoffman, Baker and BarnesSecurity Service Provider",3.2,"This product has both pros and cons. It has clear video quality, but also has limited smart features.",2024-08-22,Smart Display,Review
1034,Eufy Smart Doorbell Plus,Hill PLCProperty Management Company,3.0,"In my opinion, This product Eufy Smart Doorbell Plusdoes not really stand out.when using it at night, the app control feature worked fairly well.Also, its performance is only average for vacation monitoring.Overall, I am very satisfied with it.",2024-08-21,Smart Doorbell,Review
1266,Belkin Wemo Smart Doorbell Mini,"Thompson, Lawrence and AndersonIT Services Company",3.6,"The quality of this Smart Doorbell is acceptable. It has clear video quality, but the motion detection accuracy could be better.",2024-08-21,Smart Doorbell,Review
1629,Philips Hue Air Purifier Plus,Green-CastroOnline Marketplace Seller,3.9,"It works fairly well during when monitoring pets, but performance is average in other situations.",2024-08-21,Air Purifier,Review
2060,Wyze Home Hub Outdoor,"Martinez, Ellis and SanchezRetail Company",4.7,"It works very well during during family movie nights, especially because of its stable app connection.",2024-08-21,Home Hub,Review
4521,Google Nest Smart Doorbell Essential,James GroupSmall Business,4.7,"The Wi-Fi connectivity feature on this Smart Doorbell is very useful, and it also has excellent build quality.",2024-08-21,Smart Doorbell,Review
4623,Ring Security System Premium,"Carter, Weber and JenkinsFacility Management Company",5.0,"This Security System works really well and has useful smart features. Overall, I am very happy with it.",2024-08-21,Security System,Review
4981,TP-Link Kasa Air Purifier Max,Hawkins PLCSecurity Service Provider,3.5,"It works fairly well during when I am away from home, but performance is average in other situations.",2024-08-21,Air Purifier,Review
3043,Google Nest Smart Display Standard,Becker LtdConsumer Electronics Store,4.0,The design of this Smart Display is very user-friendly. It has fast response time and I would recommend it.,2024-08-21,Smart Display,Review
4204,Arlo Smart Camera Ultra,"Blankenship, Oneal and PerezTechnology Startup",3.6,"The quality of this Smart Camera is acceptable. It has reliable performance, but the app stability could be better.",2024-08-21,Smart Camera,Review
3445,Apple Home Smart Doorbell Outdoor,Mccormick-LevyReal Estate Company,2.2,"This product has serious issues. It has high price, and I have already requested a return.",2024-08-20,Smart Doorbell,Review
3846,Wyze Streaming Device Outdoor,Adams-RayRetail Company,4.8,"I am very satisfied with this purchase. It has easy installation, and shipping was fast.",2024-08-20,Streaming Device,Review
1559,Google Nest Smart TV Pro,Fields-HarrisHome Automation Company,4.6,The design of this Smart TV is very user-friendly. It has simple app controls and I would recommend it.,2024-08-20,Smart TV,Review
2187,Honeywell Home Air Purifier Indoor,"Scott, Harris and JeffersonSmall Business",3.9,"It works fairly well during when monitoring pets, but performance is average in other situations.",2024-08-20,Air Purifier,Review
2613,Ring Smart Plug Pro,Lynch-WatsonSmall Business,1.6,The issue with voice assistant integration is very frustrating. It is not worth the price.,2024-08-20,Smart Plug,Review
4718,Arlo Smart Speaker Premium,"Peterson, Mccoy and RodriguezOnline Marketplace Seller",2.0,The issue with Wi-Fi connectivity is very frustrating. It is not worth the price.,2024-08-20,Smart Speaker,Review
4624,GE Appliances Smart Plug Essential,Adams-RayRetail Company,2.0,"This product has serious issues. It has unclear instructions, and I have already requested a return.",2024-08-19,Smart Plug,Review
3012,Arlo Smart Speaker Premium,"Ramirez, Rodriguez and AyalaReal Estate Company",1.1,"After purchasing it, This Smart Speakerdid not meet my expectations at all.It did not work properly during when waking up in the morning.",2024-08-19,Smart Speaker,Review
4415,Ecobee Home Hub Max,"Farmer, Porter and DavisHome Improvement Store",4.4,"It works very well during when I am away from home, especially because of its quiet operation.",2024-08-19,Home Hub,Review
381,Honeywell Home Smart Plug Essential,Tyler-AllenRetail Company,3.1,"I think This Smart Plugcovers the basic functions.the experience during when I am away from home was acceptable.In addition, some minor problems became noticeable after extended use.It offers good value for the price.",2024-08-19,Smart Plug,Review
494,Honeywell Home Streaming Device Premium,Becker LtdConsumer Electronics Store,2.5,"This product has serious issues. It has limited compatibility, and I have already requested a return.",2024-08-19,Streaming Device,Review
700,Philips Hue Smart Lock Max,Hubbard-OneillSmart Home Installer,3.6,"The quality of this Smart Lock is acceptable. It has long battery life, but the setup process could be better.",2024-08-19,Smart Lock,Review
981,Apple Home Smart Doorbell Essential,Dean-FosterIT Services Company,3.4,"Overall, it is decent. It has modern design, but there is still room for improvement.",2024-08-19,Smart Doorbell,Review
1487,Arlo Smart Camera Mini,Edwards-SmithInterior Design Studio,2.6,"This product has serious issues. It has unclear instructions, and I have already requested a return.",2024-08-19,Smart Camera,Review
2317,Ring Smart Camera Premium,Barnes LLCE-commerce Company,2.8,I noticed that This product Ring Smart Camera Premiumdid not meet my expectations at all.The main issue is its higher-than-expected power usage.The only positive thing I can say is that the product looked good out of the box.I hope the manufacturer fixes these issues.,2024-08-19,Smart Camera,Review
2741,Google Nest Smart Lighting Mini,Baker IncOnline Marketplace Seller,3.6,"The quality of this Smart Lighting is acceptable. It has modern design, but the firmware updates could be better.",2024-08-19,Smart Lighting,Review
2306,TP-Link Kasa Security System Standard,"Blankenship, Oneal and PerezTechnology Startup",2.1,I noticed that This Security Systemhas serious issues.It did not work properly during during family movie nights.,2024-08-18,Security System,Review
3112,LG Electronics Home Hub Ultra,Brown-AlvarezConsumer Electronics Store,2.0,The issue with battery life is very frustrating. It is not worth the price.,2024-08-18,Home Hub,Review
3263,TP-Link Kasa Smart Speaker Pro,Thompson LLCSecurity Service Provider,2.4,"Honestly, This product TP-Link Kasa Smart Speaker Prodid not meet my expectations at all.The problem with app stability is very frustrating.I would not recommend it to other buyers.",2024-08-18,Smart Speaker,Review
3324,Ecobee Smart TV Ultra,"Bird, Hardin and RodriguezTechnology Startup",2.8,"I am not satisfied with this Smart TV. It has slow response time, and it does not feel worth the money.",2024-08-18,Smart TV,Review
3811,GE Appliances Smart Speaker Standard,Travis LLCAppliance Retailer,3.9,"As a first-time smart home buyer, This product GE Appliances Smart Speaker Standardcovers the basic functions.the experience during when waking up in the morning was acceptable.However, I noticed some issues with setup process.It offers good value for the price.",2024-08-18,Smart Speaker,Review
4090,Wyze Smart Speaker Essential,"Lee, Stevens and SweeneyIT Services Company",2.7,"I noticed that This product Wyze Smart Speaker Essentialis not something I would recommend.Within a week of use, it started having performance problems.The only positive thing I can say is that shipping was fast.I probably would not buy from this brand again.",2024-08-18,Smart Speaker,Review
4439,Honeywell Home Smart Thermostat Outdoor,Williams and SonsOnline Marketplace Seller,4.3,"I am very satisfied with this purchase. It has modern design, and shipping was fast.",2024-08-18,Smart Thermostat,Review
4645,Wyze Smart Thermostat Max,"Brown, Johnston and PenaE-commerce Company",4.4,"The Wi-Fi connectivity feature on this Smart Thermostat is very useful, and it also has energy-efficient performance.",2024-08-18,Smart Thermostat,Review
526,Ecobee Home Hub Ultra,Gordon LLCE-commerce Company,2.5,"After using it for a while, This Home Hubis very disappointing.The problem with notification delays is very frustrating.This purchase was disappointing.",2024-08-18,Home Hub,Review
698,Arlo Smart Camera Mini,Hendricks IncOnline Marketplace Seller,1.5,The issue with firmware updates is very frustrating. It is not worth the price.,2024-08-18,Smart Camera,Review
